time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-07-30 23:56:45.577133,metric,51,575,249,0,0,0,0,0,0,0,0,0,1usec,225usec,158.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30 23:56:46.577068,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,54usec,258.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30 23:56:47.577080,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,354.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30 23:56:48.577205,metric,51,1400,600,1,0,0,0,0.00857,0.0117,0,0,1,4usec,31usec,461.11,5.0kbps,38kbps,4.5ms,5.5ms,4.5ms,0x4601,455.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,14,1.0,4,5.6kbps,11,1,8%,0,70,0,28.6,-3.2,1,25,39kbps,6,0,0%,71,0,5,1,0,0,0,0,0,192ns,n/a,25,4.67ms,5.5ms,4.5ms,n/a,n/a,4.04ms
2025-07-30 23:56:49.577139,metric,51,1400,600,0,0,0,1,0.0121,0.12,0,0,1,8usec,48usec,508.0,22kbps,1.1Mbps,4.5ms,4.5ms,4.5ms,0x4601,503.19,ue_reconf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,13,1.0,18,22kbps,17,0,0%,0,75,0.012000001,32.2,-3.3,1,27,1.1Mbps,72,0,0%,1109,2.01k,6,0,0,0,0,0,0,241ns,n/a,19,4.5ms,4.5ms,4.46ms,4.14ms,4.5ms,4.04ms
2025-07-30 23:56:50.577230,metric,51,1400,600,0,0,0,2,0.00929,0.167,0,0,1,9usec,37usec,634.16,23kbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,27,23kbps,13,0,0%,0,26,0.012000001,32.0,-3.2,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,0,243ns,n/a,19,4.49ms,4.5ms,4.47ms,4.18ms,4.5ms,4ms
2025-07-30 23:56:51.577130,metric,51,1400,600,0,0,0,2,0.00786,0.167,0,0,1,9usec,33usec,762.3,20kbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,27,21kbps,11,0,0%,0,22,0.012000001,32.2,-3.3,1,27,1.6Mbps,100,0,0%,1664,2.01k,0,0,0,0,0,0,0,163ns,n/a,19,4.5ms,4.5ms,4.48ms,4.1ms,4.5ms,4ms
2025-07-30 23:56:52.577241,metric,51,1400,600,0,0,7,2,0.181,0.167,0,0,1,10usec,41usec,899.2,8.8Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,8.8Mbps,239,5,2%,604k,11058,0.009000004,32.2,-3.3,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,0,170ns,n/a,19,4.5ms,4.5ms,4.45ms,4.14ms,4.5ms,3.97ms
2025-07-30 23:56:53.577315,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,41usec,991.6,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,1.01M,69016,0.009000004,32.2,-3.4,1,27,1.6Mbps,100,0,0%,1669,2.01k,0,0,0,0,0,0,0,187ns,n/a,19,4.49ms,4.5ms,4.45ms,4.03ms,4.5ms,3.96ms
2025-07-30 23:56:54.577186,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,52usec,1000.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,1.38M,68988,0.009000004,32.2,-3.5,1,27,1.6Mbps,100,0,0%,1664,2.01k,0,0,0,0,0,0,0,213ns,n/a,19,4.49ms,4.5ms,4.45ms,4.08ms,4.5ms,3.96ms
