time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-07-24 11:35:44.903360,metric,51,561,241,0,0,0,0,0,0,0,0,0,1usec,241usec,159.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24 11:35:45.903273,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,263.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24 11:35:46.903297,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,383.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24 11:35:47.903304,metric,51,1400,600,1,0,0,0,0.0107,0.015,0,0,1,4usec,54usec,458.0,7.0kbps,47kbps,4.5ms,5ms,4.5ms,0x4601,454.7,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,14,1.0,6,7.3kbps,15,0,0%,0,74,0,29.3,-5.3,1,26,47kbps,8,0,0%,83,0,7,0,0,1,0,0,0,426ns,n/a,14,4.56ms,5ms,4.44ms,n/a,n/a,4.12ms
2025-07-24 11:35:48.903340,metric,51,1400,600,0,0,0,0,0.00571,0.01,0,0,1,7usec,29usec,504.0,8.0kbps,32kbps,4.5ms,4.5ms,4ms,0x4601,500.0,ue_reconf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,13,1.0,17,8.9kbps,7,0,0%,3,57,0.0050000004,33.6,-5.7,1,27,33kbps,6,0,0%,35,0,5,0,0,0,0,0,0,206ns,n/a,12,4.5ms,4.5ms,4.5ms,n/a,n/a,4ms
2025-07-24 11:35:49.903314,metric,51,1400,600,0,0,0,1,0.00429,0.0967,0,0,1,8usec,29usec,637.10,9.0kbps,901kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,13,1.0,23,9.4kbps,6,1,14%,0,12,2.3283064e-10,34.3,-5.9,1,27,901kbps,58,0,0%,934,2.01k,3,0,0,0,0,0,0,170ns,n/a,7,4.49ms,4.5ms,4.43ms,4.17ms,4.5ms,4ms
2025-07-24 11:35:50.903257,metric,51,1400,600,0,0,0,2,0.00143,0.162,0,0,1,8usec,35usec,715.15,3.0kbps,1.6Mbps,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,n/a,,,,4601,1,13,1.0,23,3.2kbps,2,0,0%,0,4,0.0020000003,34.3,-6.0,1,27,1.6Mbps,97,0,0%,1624,0,0,0,0,0,0,0,0,173ns,n/a,7,4.5ms,4.5ms,4.41ms,4.5ms,4.5ms,n/a
2025-07-24 11:35:51.903401,metric,51,1400,600,0,0,2,0,0.0593,0.0367,0,0,1,8usec,35usec,895.3,2.2Mbps,125kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,14,1.0,26,2.2Mbps,73,1,1%,13.5k,3038,0.0030000014,31.6,-5.9,1,27,125kbps,19,3,13%,198,0,15,0,0,0,0,0,-0.29700005,203ns,n/a,7,4.47ms,4.5ms,4.43ms,4ms,4ms,4.07ms
2025-07-24 11:35:52.903376,metric,51,1400,600,0,0,40,1,0.844,0.128,0,0,1,12usec,36usec,929.4,48Mbps,586kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,48Mbps,1173,8,0%,215k,56931,0.0019999705,32.6,-5.9,1,27,587kbps,73,3,3%,680,745,25,0,0,0,0,0,-0.5940001,207ns,n/a,11,4.46ms,4.5ms,4.24ms,4.03ms,4.5ms,3.95ms
2025-07-24 11:35:53.903319,metric,51,1400,600,0,0,43,0,0.905,0.113,0,0,1,12usec,41usec,47.6,52Mbps,473kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,52Mbps,1272,1,0%,128k,60951,0.0019999705,33.3,-6.0,1,27,474kbps,69,0,0%,482,142,30,0,0,0,0,0,-0.5940001,214ns,n/a,11,4.48ms,4.5ms,4.22ms,4.02ms,4.5ms,3.95ms
